name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Pride of Hyderabad Restaurant,Casual Dining,"Bharat Nagar, Moosapet, Hyderabad",Hyderabad,Moosapet,17.46752875,78.4290985,"Moosapet, Hyderabad","Hyderabadi, Chinese, Mughlai, North Indian",12 Noon to 10:30 PM,700,2,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned",3.2,Average,2264,49,1,-1
Paradise,Casual Dining,"Ground Floor, Lingapur Building, Next to Almond House, Himayath Nagar, Hyderabad",Hyderabad,Himayath Nagar,17.40139296,78.4856502,"Himayath Nagar, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Cash', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,3892,293,1,-1
Captain Cook,Casual Dining,"1-7-153/2, Beside SR Convention, Musheerabad, Hyderabad",Hyderabad,Musheerabad,17.41377037,78.49764001,"Musheerabad, Hyderabad","Biryani, North Indian, Chinese",5 AM to 3 AM,850,2,"Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",4.1,Very Good,9467,132,-1,-1
AB's - Absolute Barbecues,Casual Dining,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43833556,78.39781724,"Jubilee Hills, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Dinner', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Halal', 'Buffet', 'Fullbar",4.8,Excellent,9679,4667,-1,-1
Aura Cafe,Cafe,"Plot 280-A, Road 10C, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.436012,78.412096,"Jubilee Hills, Hyderabad","Cafe, Continental, European, Pizza",9am to 11pm (Mon-Sun),1400,3,"Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Free Parking', 'Outdoor Seating', 'Table booking recommended', 'Disabled Friendly', 'Smoking Area', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Vegan Options",4.6,Excellent,1467,1987,-1,-1
Bawarchi,Casual Dining,"Plot 44, RTC Cross Road, Opposite Sandhya Theatre, Chikkadpally, Nallakunta, Hyderabad",Hyderabad,Nallakunta,17.40588346,78.49883795,"Nallakunta, Hyderabad","Biryani, Hyderabadi, North Indian, Seafood","11:30am to 11:30pm (Mon-Sat),11:30am to 12midnight (Sun)",750,2,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.5,Excellent,42539,858,-1,-1
Onesta,Casual Dining,"303, 3rd Floor, ANR Centre,.137, Road Number.1, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.41526338,78.45029432,"Banjara Hills, Hyderabad","Pizza, Italian, Fast Food, Beverages, Desserts",12:30 PM to 11 PM,600,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch Menu', 'Table Reservation Not Required', 'Buffet', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Unlimited Pizza",4.7,Excellent,3143,1998,-1,-1
36 Downtown Brew Pub,Microbrewery,"Plot 753, Road 36, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43594518,78.40082433,"Jubilee Hills, Hyderabad","Continental, Mexican, Beverages, Italian, North Indian, European, Finger Food","12noon to 11:45pm (Mon),12noon to 12midnight (Tue, Wed, Thu, Sun), 12midnight to 1am, 12noon to 12midnight (Fri-Sat)",1800,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'DJ', 'Nightlife', 'Craft Beer', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Fullbar', 'Live Music', 'Rooftop', 'Free Wifi', 'Air Conditioned",4.4,Very Good,2980,2686,-1,-1
Farzi Cafe,Casual Dining,"1200, Road 59, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.428555,78.409032,"Jubilee Hills, Hyderabad",Modern Indian,"12Noon to 11PM (Mon, Tue, Wed, Thu, Sun), 12Noon to 12:30AM (Fri-Sat)",1800,3,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Debit Card', 'Serves Alcohol', 'Valet Parking Available', 'Indoor Seating', 'Restricted Entry', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Air Conditioned', 'Smoking Area",4.7,Excellent,2258,2879,-1,-1
Beyond Flavours,Casual Dining,"1st Floor, Fantasy Square, Opposite Bio Diversity Park, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.42877225,78.37403376,"Gachibowli, Hyderabad","Chinese, Continental, Kebab, European, South Indian, North Indian","12noon to 3:30pm, 6:30pm to 11:30pm (Mon-Fri),12noon to 11:30pm (Sat-Sun)",800,2,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Air Conditioned', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Sneakpeek', 'Wifi', 'Buffet', 'Valet Parking Available",4.2,Very Good,1312,1867,-1,-1
The Roastery Coffee House,Cafe,"8/2/287/12, House 418, Road 14, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.42344099,78.4315658,"Banjara Hills, Hyderabad","Cafe, American, Desserts",8 AM to 11:30 PM,800,2,"Delivery', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Pet Friendly', 'Free Parking', 'Indoor Seating', 'Table booking recommended', 'Wifi",4.7,Excellent,3549,4388,-1,-1
Shah Ghouse Hotel & Restaurant,Casual Dining,"8-191/15, Opposite Bio Diversity Park, Raidurgam, Gachibowli Main Road, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.42692427,78.37652721,"Gachibowli, Hyderabad","Biryani, North Indian, Chinese, Seafood, Beverages",12 Noon to 2 AM,800,2,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,12471,1207,-1,-1
The Fisherman's Wharf,Casual Dining,"304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.41092667,78.33190531,"Gachibowli, Hyderabad","Seafood, Goan, North Indian, Continental, Asian","12Noon to 3:30PM, 4PM to 6:30PM, 7PM to 11:30PM (Mon, Tue, Wed, Thu, Sun), 12Noon to 3:30PM, 4PM to 6:30PM, 7PM to 12Midnight (Fri-Sat)",1500,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Fullbar', 'Live Music', 'Rooftop', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Brunch",4.5,Excellent,2635,2560,-1,-1
China Bistro,Casual Dining,"1st Floor, Signature Towers, Opposite Botanical Garden, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45519464,78.36461719,"Kondapur, Hyderabad","Chinese, Thai, Asian, Japanese","12noon to 3:30pm, 7pm to 12midnight (Mon-Sun)",1600,3,"Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Fullbar', 'Table booking recommended', 'Buffet', 'Indoor Seating', 'Air Conditioned",4.6,Excellent,416,542,-1,-1
Green Bawarchi Restaurant,Quick Bites,"Plot No. 502-503, Harni Plaza, Krishna Nagar, Kamalapuri Colony, Srinagar Colony Main road, Srinagar Colony, Hyderabad",Hyderabad,Srinagar Colony,17.42989408,78.4283448,"Srinagar Colony, Hyderabad","North Indian, Chinese, Biryani","11am to 11pm (Mon, Tue, Thu, Fri, Sat, Sun), 11am to 12midnight (Wed)",600,2,"Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",3.7,Good,4203,44,-1,-1
Shah Ghouse Cafe & Restaurant,Casual Dining,"Opposite SA Imperial Gardens, Near RTA Office, Salarjung Colony, Tolichowki, Hyderabad",Hyderabad,Tolichowki,17.39629926,78.42493102,"Tolichowki, Hyderabad","Biryani, North Indian, Chinese, Seafood",5 AM to 1 AM,600,2,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,7844,617,-1,-1
Lucky Restaurant,Casual Dining,"Alkapuri X Road, Inner Ring Road, Sai Nagar, Nagole, Hyderabad",Hyderabad,Nagole,17.36568564,78.55741447,"Nagole, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 11 PM,600,2,"No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Sneakpeek', 'Indoor Seating",4.3,Very Good,11045,174,-1,-1
Cafe 555,Quick Bites,"Maheshwari Complex, Masab Tank, Hyderabad",Hyderabad,Masab Tank,17.40329238,78.45221713,"Masab Tank, Hyderabad","Hyderabadi, Chinese, Biryani",5 AM to 11 PM,300,1,"Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Indoor Seating",4.3,Very Good,4240,264,-1,-1
Lé Vantage Cafe Bar,Cafe,"Plot 197/A & 197, Road 13, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.4300293,78.4172568,"Jubilee Hills, Hyderabad","Cafe, Continental","11AM to 12Midnight (Mon, Tue, Wed, Thu, Sun), 12Midnight to 1AM, 11AM to 12Midnight (Fri-Sat)",1000,3,"Serves Alcohol', 'Cash', 'Debit Card', 'Lunch', 'Breakfast', 'Dinner', 'Credit Card', 'Free Parking', 'Outdoor Seating', 'Free Wifi', 'Nightlife', 'Indoor Seating', 'Table Reservation Not Required', 'Valet Parking Available', 'Serves Cocktails', 'Air Conditioned', 'Fullbar', 'Digital Payments Accepted', 'Wifi",4.5,Excellent,2279,2061,-1,-1
Raja Rani Ruchulu,Casual Dining,"Beside V V Statue, Opposite Ramdevrao Hospital, NH 9 Highway Road, Metro Pillar KPH 21, Vivekanad Nagar Colony, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.49107237,78.40748258,"Kukatpally, Hyderabad","South Indian, Chinese, North Indian, Biryani",12 Noon to 11 PM,600,2,"Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required",4,Very Good,1521,47,-1,-1
Imperial Multi Cuisine Restaurant,Casual Dining,"Opposite HP Petrol Pump, Saidabad X Roads, Hyderabad",Hyderabad,Saroor Nagar,17.36321314,78.50326359,"Saroor Nagar, Hyderabad","Continental, Seafood, Biryani",6am to 12midnight (Mon-Sun),700,2,"Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned",4.2,Very Good,1463,95,-1,-1
4M Biryani House,Quick Bites,"Opposite Humera Hotel, Badi Masjid, Bholakpur, Musheerabad, Hyderabad",Hyderabad,Musheerabad,17.41837254,78.49690676,"Musheerabad, Hyderabad","Biryani, North Indian",12 Noon to 4 AM,250,1,"Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Halal', 'Indoor Seating",4.4,Very Good,4660,76,-1,-1
Broadway,Microbrewery,"Plot 1017, Road 46/A, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.429147,78.403548,"Jubilee Hills, Hyderabad","Continental, North Indian, Chinese","12noon to 12midnight (Mon, Tue, Wed, Thu, Sun), 12noon to 1am (Fri-Sat)",1600,3,"Lunch', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Serves Alcohol', 'DJ', 'Live Entertainment', 'Craft Beer', 'Wine', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Free Parking', 'Nightlife', 'Fullbar', 'Beer', 'Indoor Seating",4.5,Excellent,1186,1366,-1,-1
eat.fit,Unknown,"Sandya Convention Centre, Ground Floor, 2-56/122, 123, 124&127/SC, Survey 124 & 125, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.445545,78.355838,"Gachibowli, Hyderabad","Biryani, Continental, North Indian, Desserts, Healthy Food",7am to 10:30pm (Mon-Sun),500,2,"No Alcohol Available', 'Lunch', 'Credit Card', 'Debit Card', 'No Seating Available', 'Dinner', 'Delivery', 'Breakfast', 'Digital Payments Accepted', 'Desserts and Bakes",4.3,Very Good,789,208,-1,-1
Mehfil Restaurant,Casual Dining,"Nizampet X road, KPHB, Nizampet, Hyderabad",Hyderabad,Nizampet,17.49873112,78.39000229,"Nizampet, Hyderabad","Biryani, North Indian, Chinese",11 AM to 11 PM,700,2,"Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Delivery', 'No Alcohol Available', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",4.1,Very Good,1763,35,-1,-1
Over The Moon Brew Company,Microbrewery,"Plot B 2, Survey  6/1, Quiet Lands, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44020645,78.36203791,"Gachibowli, Hyderabad","Asian, Continental, North Indian, Chinese, Mediterranean","12noon to 11pm (Mon, Tue, Wed, Thu, Sun), 12noon to 12midnight (Fri-Sat)",1200,3,"Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Smoking Area', 'Brunch', 'Free Parking', 'Nightlife', 'Fullbar', 'Live Music', 'Free Wifi', 'Restricted Entry', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Air Conditioned",4.6,Excellent,2570,2303,-1,-1
New Green Bawarchi Restaurant,Quick Bites,"Behind City Mall, Hyderabad",Hyderabad,L B Nagar,17.34394471,78.5485594,"L B Nagar, Hyderabad",Biryani,12 Noon to 1 AM,600,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",3.6,Good,3447,14,-1,-1
Sahib’s Barbeque by Ohri’s,Casual Dining,"Ohris Cyber Grub, Plot 4/1 & 4/2, 64, Huda Techno Enclave, Mind Space Centre, Madhapur",Hyderabad,Hitech City,17.44140338,78.37621607,"Hitech City, Hyderabad","Hyderabadi, Awadhi, BBQ","12noon to 3:30pm, 7pm to 11:30pm (Mon-Sun)",1400,3,"No Alcohol Available', 'Dinner', 'Cash', 'Lunch', 'Credit Card', 'Debit Card', 'Lunch Menu', 'Buffet', 'Indoor Seating', 'Air Conditioned",4.9,Excellent,6473,3794,-1,-1
Green Bawarchi,Casual Dining,"Opposite Main Bus Stand, Sharada Nagar, Dilsukhnagar, Hyderabad",Hyderabad,Dilsukhnagar,17.36807033,78.52562785,"Dilsukhnagar, Hyderabad","North Indian, Chinese, Biryani",11 AM to 12 Midnight,550,2,"Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Sneakpeek', 'Table Reservation Not Required",3.7,Good,6660,29,-1,-1
SodaBottleOpenerWala,Casual Dining,"Unit 4, Ground Floor, Niharika Jubilee 1, Road 1, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.4225616,78.41099594,"Jubilee Hills, Hyderabad","Parsi, Hyderabadi","11:30 AM to 11:30 PM (Mon-Thu, Sun), 11:30 AM to 1 AM (Fri-Sat)",1400,3,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Valet Parking Available', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Wifi",4.5,Excellent,2678,3594,-1,-1
Mehfil,Casual Dining,"Chikkadpalli Road, Near Narayanguda Flyover, Narayanguda, Hyderabad",Hyderabad,Narayanguda,17.39859066,78.49354226,"Narayanguda, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 11 PM,700,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned",4.4,Very Good,4275,118,-1,-1
Ohri's 70mm,Casual Dining,"039, Adjacent Jalvihar Entertainment Private Limited Necklace Road, Hyderabad",Hyderabad,Necklace Road,17.43184695,78.46491002,"Necklace Road, Hyderabad","Continental, North Indian, Chinese","12 Noon to 3:30 PM, 7 PM to 11:30 PM",1500,3,"Dinner', 'Lunch', 'Credit Card', 'Cash', 'Serves Alcohol', 'Debit Card', 'Valet Parking Available', 'Table booking recommended', 'Fullbar', 'Indoor Seating', 'Buffet', 'Air Conditioned",4.4,Very Good,2337,1484,-1,-1
Paradise,Casual Dining,"Plot 22-23, Vinayaknagar, Gachibowli Main Road, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44232202,78.35648473,"Gachibowli, Hyderabad","Biryani, North Indian",11 AM to 11 PM,800,2,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Valet Parking Available', 'Air Conditioned', 'Indoor Seating",4.6,Excellent,6748,867,-1,-1
Exotica,Casual Dining,"5th Floor, 12th Square Building, Road 12, Opposite Audi Showroom, Banjara Hills, Hyderabad",Hyderabad,"12th Square Building, Banjara Hills",17.41032395,78.43728326,"12th Square Building, Banjara Hills, Hyderabad","Mughlai, North Indian, Chinese","12:30pm to 3pm, 7pm to 11pm (Mon, Tue, Wed, Fri, Sat, Sun), 12noon to 3pm, 7pm to 11pm (Thu)",1500,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Disabled Friendly', 'Smoking Area', 'Buffet', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Kid Friendly', 'Wheelchair Accessible', 'Brunch",4.6,Excellent,6199,2904,-1,-1
Ohri's Tansen,Fine Dining,"Ohri&#039;s at Jalavihar, Adjacent to Jalvihar Entertainment Pvt. Ltd., Necklace Road, Hyderabad",Hyderabad,Necklace Road,17.43178297,78.46501194,"Necklace Road, Hyderabad",North Indian,"12:30 PM to 3:30 PM, 7 PM to 11:30 PM",1200,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Live Entertainment', 'Fullbar', 'Serves Cocktails', 'Table booking recommended', 'Kid Friendly",4.6,Excellent,2404,1599,-1,-1
Sagar Restaurant,Quick Bites,"7-74, Opposite Truck Parking, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.47863625,78.41886956,"Kukatpally, Hyderabad","North Indian, Chinese, Biryani","12Midnight to 3AM, 12Noon to 12Midnight (Mon-Sun)",400,1,"Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required', 'Smoking Area",4,Very Good,3899,58,-1,-1
Mehfil,Casual Dining,"Hitech City Road, Patrika Nagar, Hitech City, Hyderabad",Hyderabad,Hitech City,17.4512945,78.38158082,"Hitech City, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 12 Midnight,700,2,"Cash', 'Takeaway Available', 'Lunch', 'No Alcohol Available', 'Dinner', 'Indoor Seating",4,Very Good,2228,77,-1,-1
Paradise,Casual Dining,"Beside South India Shopping Mail, NH 9, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.49303865,78.40428907,"Kukatpally, Hyderabad","Biryani, North Indian",11:30 AM to 11 PM,800,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned",4,Very Good,5252,197,-1,-1
Bahar Biryani Cafe,Casual Dining,"Narsingh Sarees, Opposite HP Petrol Pump, L B Nagar, Hyderabad",Hyderabad,L B Nagar,17.34501905,78.55268095,"L B Nagar, Hyderabad","Biryani, Chinese","12 Noon to 11 PM (Mon), 12 Noon to 11:30 PM (Tue-Sun)",600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4,Very Good,4448,73,-1,-1
Subbayya Gari Hotel,Quick Bites,"Housing Board, MIG 296, Remedy Hospital Lane, KPHB Phase 1, Kukatpally, Hyderabad",Hyderabad,Kukatpally,17.490073,78.396579,"Kukatpally, Hyderabad",South Indian,10 AM to 11 PM,400,1,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Lunch Menu', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly', 'Private Dining Area Available', 'Valet Parking Available', 'Table reservation required', 'Air Conditioned', 'Group Meal",4.5,Excellent,2951,78,-1,-1
Lucky Restaurant,Casual Dining,"DRDL Cross Roads, Opposite Owaisi Hospital, Santosh Nagar, Saroor Nagar, Hyderabad",Hyderabad,Saroor Nagar,17.3440788,78.50732144,"Saroor Nagar, Hyderabad","Biryani, North Indian, Chinese",12 Noon to 1 AM,600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,5119,134,1,-1
Your Friend Bawarchi,Casual Dining,"23, Near Madhapur Police Station, Gutallabegumpet, Madhapur, Hyderabad",Hyderabad,Madhapur,17.44006635,78.39525707,"Madhapur, Hyderabad","North Indian, Chinese, Biryani, Hyderabadi",7 AM to 11 PM,700,2,"Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking for Groups', 'Air Conditioned', 'Digital Payments Accepted', 'Table Reservation Not Required",3.6,Good,1294,28,1,-1
Al - Arabian Mandi & Restaurant KPS,Casual Dining,"Beside Kukatpally Depot, Near Y Junction, Moosapet, Hyderabad",Hyderabad,Moosapet,17.47393166,78.42503261,"Moosapet, Hyderabad","Arabian, Biryani, Chinese",11:59AM to 12Midnight (Mon-Sun),500,2,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required",3.6,Good,2238,36,1,-1
Spicy Restaurant,Casual Dining,"Plot 8-3-231/W/73, Indiranagar Cross Road, Sri Nagar Colony, Yousufguda, Hyderabad",Hyderabad,Yousufguda,17.4299379,78.42598345,"Yousufguda, Hyderabad","North Indian, Chinese, Biryani",11:30 AM to 11:30 PM,500,2,"No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Sodexo', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned",4,Very Good,4014,75,1,-1
Madhapur Bawarchi,Quick Bites,"1-90/7, Opposite Bata Showroom, Guttala Begumpet, Madhapur, Hyderabad",Hyderabad,Madhapur,17.44091463,78.39234252,"Madhapur, Hyderabad","North Indian, Biryani","12Noon to 12Midnight (Mon, Wed), 12Noon to 11PM (Tue, Thu, Fri, Sat, Sun)",500,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",3.7,Good,2514,40,1,-1
Conçu,Bakery,"Plot 738, Road 37, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43711334,78.39991674,"Jubilee Hills, Hyderabad","Bakery, Desserts, Fast Food, Italian",12noon to 11pm (Mon-Sun),800,2,"Takeaway Available', 'Cash', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating",4.9,Excellent,2593,3682,-1,-1
Zaki's Bawarchi,Casual Dining,"Yousufguda Check Post, Yousufguda, Hyderabad",Hyderabad,Yousufguda,17.4368405,78.4283448,"Yousufguda, Hyderabad","North Indian, Chinese, Biryani",12 Noon to 2:30 AM,500,2,"Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",3.9,Good,1552,21,1,-1
Shah Ghouse Cafe & Restaurant,Casual Dining,"Shah Ali Banda Road, Opposite Green Garden Function Hall, Charminar, Hyderabad",Hyderabad,Charminar,17.34785802,78.47087726,"Charminar, Hyderabad","Kebab, North Indian, Chinese, Mughlai",12:30 PM to 12:30 AM,700,2,"Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,4278,299,1,-1
AB's - Absolute Barbecues,Casual Dining,"Second Floor, Apurupa Silpi, Indiranagar, Gachibowli, Hyderabad",Hyderabad,Gachibowli,17.44298796,78.35740004,"Gachibowli, Hyderabad","European, Mediterranean, North Indian","12 Noon to 4:30 PM, 6:30 PM to 11:30 PM",1500,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Fullbar', 'Halal', 'Buffet",4.9,Excellent,5964,3489,-1,-1
Indian Foodies Hub,Casual Dining,"8-2-686/K/2 E3, 4th Floor, Kimtee Square, NBT Nagar, Road 12, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.41154091,78.43493398,"Banjara Hills, Hyderabad","North Indian, Chinese, South Indian, Fast Food, Continental, Kebab",12noon to 12midnight (Mon-Sun),800,2,"Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Buffet', 'Table booking recommended",4.2,Very Good,702,1484,1,-1
Hotel Rumaan,Quick Bites,"Near Tolichowki Cross Road, Miraj Colony, Tolichowki, Hyderabad",Hyderabad,Tolichowki,17.39886452,78.41647636,"Tolichowki, Hyderabad","Biryani, Street Food, Chinese",5 AM to 11 PM,400,1,"Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",4.1,Very Good,2491,73,1,-1
Glocal Junction,Bar,"1st Floor, Signature Towers, Kondapur Junction, Opposite Botanical Garden, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45510701,78.36466748,"Kondapur, Hyderabad","Continental, European, North Indian, Salad",12noon to 12midnight (Mon-Sun),1300,3,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Lunch', 'Delivery', 'Nightlife', 'Indoor Seating', 'Restricted Entry', 'Fullbar', 'Table booking recommended', 'Digital Payments Accepted', 'Buffet",4.4,Very Good,1446,1501,-1,-1
